X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.5437138,34.74572497,今在家公園,いまざいけこうえん,今在家公園（いまざいけこうえん）,東淀川区大桐2-2,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,209
135.5458219,34.74753303,大桐公園,だいどうこうえん,大桐公園（だいどうこうえん）,東淀川区大桐3-8,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,210
135.5487668,34.74574197,大道北公園,だいどうきたこうえん,大道北公園（だいどうきたこうえん）,東淀川区大道南2-19,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4834
135.5516693,34.74626714,東大道公園,ひがしだいどうこうえん,東大道公園（ひがしだいどうこうえん）,東淀川区大桐4-3,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,211
135.5480109,34.75198894,瑞光4公園,ずいこう４こうえん,瑞光4公園（ずいこう４こうえん）,東淀川区瑞光4-4,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,201
135.5501938,34.74979386,大隅公園,おおすみこうえん,大隅公園（おおすみこうえん）,東淀川区大桐5-14,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,212
135.5491893,34.75276686,大隅東公園,おおすみひがしこうえん,大隅東公園（おおすみひがしこうえん）,東淀川区瑞光4-5,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,109
135.5537033,34.75322817,南江口公園,みなみえぐちこうえん,南江口公園（みなみえぐちこうえん）,東淀川区南江口3-13,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,197
135.5429889,34.76295608,井高野南公園,いたかのみなみこうえん,井高野南公園（いたかのみなみこうえん）,東淀川区井高野1-3,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,192
135.5439779,34.75882217,北江口中央公園,きたえぐちちゅうおうこうえん,北江口中央公園（きたえぐちちゅうおうこうえん）,東淀川区北江口2-1,東淀川区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,194
135.5456003,34.75826386,北江口公園,きたえぐちこうえん,北江口公園（きたえぐちこうえん）,東淀川区北江口2-10,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,195
135.5512893,34.75571689,南江口北公園,みなみえぐちきたこうえん,南江口北公園（みなみえぐちきたこうえん）,東淀川区南江口3-2,東淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,196
135.5441281,34.76550281,井高野公園,いたかのこうえん,井高野公園（いたかのこうえん）,東淀川区井高野3-3,東淀川区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,193
135.5975723,34.71222489,茨田大宮中央公園,まったおおみやちゅうおうこうえん,茨田大宮中央公園（まったおおみやちゅうおうこうえん）,鶴見区茨田大宮4-23,鶴見区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4174
135.4956892,34.68552503,靱公園（東園）,うつぼこうえん（ひがしえん）,靱公園（東園）（うつぼこうえん（ひがしえん））,西区靱本町1-9,西区,,,総合公園,,http://www.osgf.or.jp/osakapark/hfm_park/06utsubo/index.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,2201
135.4897037,34.68385561,靱公園（西園）,うつぼこうえん（にしえん）,靱公園（西園）（うつぼこうえん（にしえん））,西区靱本町2-1,西区,,,総合公園,,http://www.osgf.or.jp/osakapark/hfm_park/06utsubo/index.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,2202
135.4944576,34.68579833,靱公園（バラ園）,うつぼこうえん（ばらえん）,靱公園（バラ園）（うつぼこうえん（ばらえん））,西区靱本町1-9,西区,,,総合公園,,http://www.osgf.or.jp/osakapark/hfm_park/06utsubo/rose/index.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,2203
135.5270557,34.68640406,大阪城公園,おおさかじょうこうえん,大阪城公園（おおさかじょうこうえん）,中央区大阪城1～3,中央区,06-6941-1144,,歴史公園,,http://www.osaka-info.jp/jp/search/detail/sightseeing_5287.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,1665
135.4001722,34.63666694,野鳥園臨港緑地,やちょうえんりんこうりょくち,野鳥園臨港緑地（やちょうえんりんこうりょくち）,住之江区南港北3-5-30,住之江区,,,,,http://www.osaka-nankou-bird-sanctuary.com/o.n.b.s_web/infomation/info.htm,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,679
135.4017777,34.61451917,南港魚つり園護岸,なんこううおつりえんごがん,南港魚つり園護岸（なんこううおつりえんごがん）,住之江区南港南6-9-3,住之江区,06-6612-2020,,,,http://www.uotsurien.net/,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,672
135.5749219,34.71030606,鶴見緑地展望塔,つるみりょくちてんぼうとう,鶴見緑地展望塔（つるみりょくちてんぼうとう）,鶴見区（花博記念公園鶴見緑地内）,鶴見区,06-6915-2551,06-6915-2552,,,http://www.osgf.or.jp/osakapark/hfm_park/01tsurumi/tsurumi_02.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,4168
135.5702779,34.71048106,鶴見緑地バーベキュー場,つるみりょくちばーべきゅーじょう,鶴見緑地バーベキュー場（つるみりょくちばーべきゅーじょう）,鶴見区（花博記念公園鶴見緑地内）,大阪市以外,06-6915-2551,06-6915-2552,,,http://www.city.osaka.lg.jp/kensetsu/page/0000075250.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,4110
135.5690779,34.71123908,鶴見緑地キャンプ場,つるみりょくちきゃんぷじょう,鶴見緑地キャンプ場（つるみりょくちきゃんぷじょう）,鶴見区（花博記念公園鶴見緑地内）,鶴見区,06-6915-2551,06-6915-2552,,,http://www.city.osaka.lg.jp/kensetsu/page/0000075447.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,4167
135.5769203,34.71522547,むらさき亭,むらさきてい,むらさき亭（むらさきてい）,鶴見区（花博記念公園鶴見緑地内）,鶴見区,06-6915-2551,06-6915-2552,,,http://www.city.osaka.lg.jp/kensetsu/page/0000075445.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,143,4170
135.4628371,34.61468883,住之江抽水所せせらぎの里,すみのえちゅうすいしょせせらぎのさと,住之江抽水所せせらぎの里（すみのえちゅうすいしょせせらぎのさと）,住之江区泉2-1-92,住之江区,06-6686-1240,06-6686-1341,ふるさとをイメージした、せせらぎや池、水田、水車小屋などがあります。敷地内には、約130種の植物があり、四季を通じて楽しんでいただけます。せせらぎの水は、住之江抽水所の建物に降った雨を集めて使っています。また、抽水所の建物の屋上を利用した多目的グラウンドも・,午前9時30分～午後4時30分　　休み：月曜日・火曜日（祝日等と重なる場合はその翌日）、年末年始,http://www.city.osaka.lg.jp/kensetsu/page/0000011312.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1394
135.5016248,34.58779411,山之内公園,やまのうちこうえん,山之内公園（やまのうちこうえん）,住吉区山之内5丁目2番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,371
135.5003501,34.58891894,山之内西公園,やまのうちにしこうえん,山之内西公園（やまのうちにしこうえん）,住吉区山之内5丁目3番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,373
135.5076473,34.59004192,浅香町公園,あさかちょうこうえん,浅香町公園（あさかちょうこうえん）,住吉区浅香2丁目1番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,416
135.5103558,34.59020311,浅香南公園,あさかみなみこうえん,浅香南公園（あさかみなみこうえん）,住吉区浅香1丁目5番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,401
135.5101718,34.59102806,浅香中央公園,あさかちゅうおうこうえん,浅香中央公園（あさかちゅうおうこうえん）,住吉区浅香1丁目6番,住吉区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,428
135.5005253,34.59326394,山之内中央公園,やまのうちちゅうおうこうえん,山之内中央公園（やまのうちちゅうおうこうえん）,住吉区山之内3丁目17番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,562
135.5071279,34.59494186,杉本町公園,すぎもとちょうこうえん,杉本町公園（すぎもとちょうこうえん）,住吉区杉本2丁目6番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,385
135.4913443,34.60250011,清水丘公園,しみずがおかこうえん,清水丘公園（しみずがおかこうえん）,住吉区清水丘2丁目22番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,393
135.4943249,34.60557492,墨江丘公園,すみえがおかこうえん,墨江丘公園（すみえがおかこうえん）,住吉区墨江4丁目15番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,489
135.5048938,34.60067486,山之内北公園,やまのうちきたこうえん,山之内北公園（やまのうちきたこうえん）,住吉区山之内1丁目1番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,569
135.5177217,34.59386886,庭井2号公園,にわい２ごうこうえん,庭井2号公園（にわい２ごうこうえん）,住吉区庭井2丁目17番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,462
135.5183503,34.59556708,庭井公園,にわいこうえん,庭井公園（にわいこうえん）,住吉区庭井2丁目18番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,463
135.5364172,34.59962781,西浦池グラウンド,にしうらいけぐらうんど,西浦池グラウンド（にしうらいけぐらうんど）,東住吉区住道矢田3-9,東住吉区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3244
135.5176031,34.60172483,苅田どんぐり公園,かりたどんぐりこうえん,苅田どんぐり公園（かりたどんぐりこうえん）,住吉区苅田3丁目4番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,567
135.4998563,34.61141106,上住吉東公園,うえすみよしひがしこうえん,上住吉東公園（うえすみよしひがしこうえん）,住吉区上住吉1丁目7番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,382
135.4963003,34.610722,上住吉西公園,うえすみよしにしこうえん,上住吉西公園（うえすみよしにしこうえん）,住吉区上住吉2丁目6番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,384
135.497197,34.60848583,千躰公園,せんたいこうえん,千躰公園（せんたいこうえん）,住吉区千躰2丁目5番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,399
135.4981611,34.61529211,神ノ木公園,かみのきこうえん,神ノ木公園（かみのきこうえん）,住吉区帝塚山東5丁目3番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,455
135.496881,34.61406892,住吉一二三公園,すみよしひふみこうえん,住吉一二三公園（すみよしひふみこうえん）,住吉区住吉1丁目7番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,568
135.5092421,34.61240583,西長居公園,にしながいこうえん,西長居公園（にしながいこうえん）,住吉区長居西1丁目14番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,431
135.5032559,34.61327786,南万領公園,みなみまんりょうこうえん,南万領公園（みなみまんりょうこうえん）,住吉区万代東4丁目2番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,508
135.4927194,34.61602806,東粉浜公園,ひがしこはまこうえん,東粉浜公園（ひがしこはまこうえん）,住吉区東粉浜3丁目13番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,471
135.4930468,34.62244711,東粉浜1公園,ひがしこはま１こうえん,東粉浜1公園（ひがしこはま１こうえん）,住吉区東粉浜1丁目13番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,467
135.4974059,34.62118597,帝塚山小公園,てづかやましょうこうえん,帝塚山小公園（てづかやましょうこうえん）,住吉区帝塚山西2丁目2番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,442
135.5083858,34.61795611,播磨大領公園,はりまだいりょうこうえん,播磨大領公園（はりまだいりょうこうえん）,住吉区大領2丁目2番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,420
135.5042672,34.61670008,万領中央公園,まんりょうちゅうおうこうえん,万領中央公園（まんりょうちゅうおうこうえん）,住吉区万代東3丁目1番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,501
135.5028113,34.61981392,万代池公園,ばんだいいけこうえん,万代池公園（ばんだいいけこうえん）,住吉区万代3丁目7番,住吉区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,493
135.5078313,34.62175,万代東公園,ばんだいひがしこうえん,万代東公園（ばんだいひがしこうえん）,住吉区万代東1丁目1番,住吉区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,498
135.5633613,34.61044694,いきいき広場,いきいきひろば,いきいき広場（いきいきひろば）,"平野区喜連東5-2,3",平野区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2393
135.3925967,34.662947,舞洲緑地,まいしまりょくち,舞洲緑地（まいしまりょくち）,此花区北港緑地2,此花区,6460-9855,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,1500
135.4746699,34.64627961,千島せせらぎの里,ちしませせらぎのさと,千島せせらぎの里（ちしませせらぎのさと）,大正区小林東2-5-59,大正区,06-6551-0766,06-6552-9604,修景池にはガチョウ、アイガモ、アヒルが楽しく泳ぎまわり、自然の小川をイメージして造られたせせらぎには鯉、メダカ、ドジョウなどが生息しています。また、遊歩道には、千島下水処理場のシンボルツリーであるノムラモミジをはじめとして、40種以上の樹木や花が植えられ、,午前9時30分～午後4時30分　　休み：土曜日・日曜日・祝日・年末年始,http://www.city.osaka.lg.jp/kensetsu/page/0000011314.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,9182
135.4601759,34.66140494,市岡せせらぎの里,いちおかせせらぎのさと,市岡せせらぎの里（いちおかせせらぎのさと）,港区市岡2-15-25,港区,06-6567-6491,06-6562-7531,敷地内には、豊臣秀吉が大阪の町づくりの際に造った下水溝（背割下水、または太閤下水と呼ばれています）を再現した水路などがあり、歴史ロマンが味わえる空間となっています。また、遊歩道には市岡下水処理場のシンボルツリーであるサルスベリをはじめとして、40種以上の樹,常時,http://www.city.osaka.lg.jp/kensetsu/page/0000011315.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,9181
135.4836859,34.65236894,北津守児童遊園地,きたつもりじどうゆうえんち,北津守児童遊園地（きたつもりじどうゆうえんち）,西成区北津守2丁目3番,西成区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4981
135.4058673,34.66922717,舞洲スラッジセンターのせせらぎ,まいしますらっじせんたーのせせらぎ,舞洲スラッジセンターのせせらぎ（まいしますらっじせんたーのせせらぎ）,此花区北港白津2-2-7,此花区,06-6460-2830,06-6460-2052,下水汚泥を集中処理する舞洲スラッジセンターにあるせせらぎです。,常時,http://www.city.osaka.lg.jp/kensetsu/page/0000011316.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,9180
135.4621782,34.69338894,四季の庭,しきのにわ,四季の庭（しきのにわ）,此花区高見1-2-53,此花区,06-6466-3170,0-6-6466-3165,下水道科学館の入口にある四季の庭は、滝やせせらぎ、池のほか、水に触れ合える遊具などもあり、夏はもとより、一年を通じてこども達の歓声が聞こえます。晴れた日には、お弁当を広げる姿も見られます。最寄りの阪神「淀川」駅からの遊歩道沿いには、約50種500本のツバキの・,午前9時～午後5時　　休み：月曜日（祝日等の場合は翌日）、年末年始,http://www.city.osaka.lg.jp/kensetsu/page/0000011311.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,159,1133
135.5067169,34.64612514,みどり公園,みどりこうえん,みどり公園（みどりこうえん）,西成区山王1丁目6番,西成区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3595
135.5601442,34.64203306,平野せせらぎの里,ひらのせせらぎのさと,平野せせらぎの里（ひらのせせらぎのさと）,平野区加美北2-6-69,平野区,06-6686-1240,06-6686-1341,平野せせらぎの里は、ひと昔前まで大阪の周辺でもみられた小川や里山の風景をイメージして作られています。園内には、木々の間を流れるせせらぎに沿って水車小屋、パーゴラ（つる棚）なども設けられており、四季折々の草花の中を自由に散策していただけます。せせらぎの水に,午前9時30分～午後4時30分　　休み：月曜日・火曜日（祝日等と重なる場合はその翌日）、年末年始,http://www.city.osaka.lg.jp/kensetsu/page/0000011304.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,2353
135.5598862,34.64159183,平野下水処理場上部利用施設,ひらのげすいしょりじょうじょうぶりようしせつ,平野下水処理場上部利用施設（ひらのげすいしょりじょうじょうぶりようしせつ）,平野区加美北２－６－６９,平野区,０６－６６８６－１２４０,０６－６６８６－１３４1,,開放時間：午前9時30分～午後4時30分　休み：月曜日・火曜日（祝日等と重なる場合は翌日）、年末年始,http://www.city.osaka.lg.jp/kensetsu/page/0000010437.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19323
135.5555992,34.685193,放出せせらぎの里,はなてんせせらぎのさと,放出せせらぎの里（はなてんせせらぎのさと）,城東区永田2-3-61,城東区,06-6969-5841,06-6967-3531,敷地内には滝やせせらぎのほか、パーゴラやベンチなどの休憩場所を設けています。放出下水処理場のシンボルツリーであるヒラドツツジや城東区の花のモクレンを中心に花や樹木を植栽しています。,,http://www.city.osaka.lg.jp/kensetsu/page/0000011309.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5067
135.5443801,34.68808264,中浜せせらぎの里,なかはませせらぎのさと,中浜せせらぎの里（なかはませせらぎのさと）,城東区中浜1-17-10,城東区,06-6969-5841,06-6967-3531,せせらぎのほか、水の音を楽しむ水琴窟（すいきんくつ）や芝生広場があり、また、明治時代のレンガ積みの下水道管を展示しています。せせらぎの里周辺の約300本の桜並木は毎年春に見事な桜のトンネルうを作り、夜桜とともに皆様に観賞いて頂いています。,午前6時～午後6時,http://www.city.osaka.lg.jp/kensetsu/page/0000011307.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,5186
135.5560964,34.68667625,放出下水処理場上部利用施設,はなてんげすいしょりじょうじょうぶりようしせつ,放出下水処理場上部利用施設（はなてんげすいしょりじょうじょうぶりようしせつ）,城東区永田２－３－６１,城東区,０６－６９６９－５８４１,０６－６９６７－３５３１,,開放時間　午前9時30分～午後4時30分　休み：月曜日・火曜日(祝日等と重なる場合は翌日）、年末年始,http://www.city.osaka.lg.jp/kensetsu/page/0000010442.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19322
135.4364388,34.70250797,大野せせらぎの里,おおのせせらぎのさと,大野せせらぎの里（おおのせせらぎのさと）,西淀川区大野2-4-117,西淀川区,06-6474-5788,06-6474-0731,「安定池」という大きな池の周りに遊歩道やせせらぎ、あずまやがあり、水性植物や常緑樹、落葉樹、草花などを植えています。安定池は、水の中に微生物や水生植物など、自然浄化作用（水をきれいにする力）を利用して、下水処理場できれいにした水をさらにきれいにする施設で,午前9時30分～午後4時30分　　休み：月曜日・火曜日（祝日等と重なる場合はその翌日）、年末年始,http://www.city.osaka.lg.jp/kensetsu/page/0000011308.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,155,5065
135.4821639,34.70727206,大淀開発2号公園,おおよどかいはつ２ごうこうえん,大淀開発2号公園（おおよどかいはつ２ごうこうえん）,北区大淀北1,北区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,800
135.481344,34.70816119,淀川河川公園,よどがわかせんこうえん,淀川河川公園（よどがわかせんこうえん）,北区毛馬～海老江,北区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,877
135.4609406,34.71696919,市営住宅御幣島東2号館,しえいじゅうたくみてじまひがしにごうかん,市営住宅御幣島東2号館（しえいじゅうたくみてじまひがしにごうかん）,西淀川区御幣島3－10,西淀川区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,145,19380
135.5092003,34.71260297,大淀開発1号公園,おおよどかいはつ１ごうこうえん,大淀開発1号公園（おおよどかいはつ１ごうこうえん）,北区本庄東2,北区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,799
135.5790937,34.71248261,自然体験観察園,しぜんたいけんかんさつえん,自然体験観察園（しぜんたいけんかんさつえん）,鶴見区（花博記念公園鶴見緑地内）,鶴見区,06-6912-0650,06-6913-6804,,,http://www.city.osaka.lg.jp/kankyo/page/0000011336.html,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4169
135.548469,34.73774681,淀川河川公園（豊里地区）,よどがわかせんこうえん（とよさとちく）,淀川河川公園（豊里地区）（よどがわかせんこうえん（とよさとちく））,東淀川区豊里3、大道南1,東淀川区,,,,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,587
135.4777078,34.65161408,泉尾東公園,いずおひがしこうえん,泉尾東公園（いずおひがしこうえん）,大正区千島1－29,大正区,,,街区公園,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3965
135.4896168,34.59662489,清水丘児童遊園,しみずがおかじどうゆうえん,清水丘児童遊園（しみずがおかじどうゆうえん）,住吉区清水丘3丁目6番,住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,395
135.4994722,34.59400011,遠里小野3丁目第1児童遊園,おりおのさんちょうめだいいちじどうゆうえん,遠里小野3丁目第1児童遊園（おりおのさんちょうめだいいちじどうゆうえん）,住吉区遠里小野3丁目11番,住吉区,,,児童遊園,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,1517
135.4995558,34.59308908,遠里小野3丁目第2児童遊園,おりおのさんちょうめだいにじどうゆうえん,遠里小野3丁目第2児童遊園（おりおのさんちょうめだいにじどうゆうえん）,住吉区遠里小野3丁目13番,住吉区,,,児童遊園,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,1518
135.5052219,34.59756106,山之内元町児童遊園,やまのうちもとまちじどうゆうえん,山之内元町児童遊園（やまのうちもとまちじどうゆうえん）,住吉区山之内元町3番,住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,375
135.5148173,34.59369397,苅田南児童遊園,かりたみなみじどうゆうえん,苅田南児童遊園（かりたみなみじどうゆうえん）,住吉区苅田10丁目2番,住吉区,,,児童遊園,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,1572
135.5051693,34.60592797,南住吉三児童遊園,みなみすみよしさんじどうゆうえん,南住吉三児童遊園（みなみすみよしさんじどうゆうえん）,住吉区南住吉3丁目8番,住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,477
135.4935689,34.61035306,中一北児童遊園,なかいちきたじどうゆうえん,中一北児童遊園（なかいちきたじどうゆうえん）,住吉区墨江1丁目6番,住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,481
135.4964748,34.61246903,住吉町児童遊園,すみよしちょうじどうゆうえん,住吉町児童遊園（すみよしちょうじどうゆうえん）,住吉区住吉1丁目9番,住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,380
135.5008608,34.61411106,第二万代児童遊園,だいにばんだいじどうゆうえん,第二万代児童遊園（だいにばんだいじどうゆうえん）,住吉区万代6丁目8番,住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,497
135.5325251,34.60292492,矢田東高架下児童遊園,やたひがしこうかしたじどうゆうえん,矢田東高架下児童遊園（やたひがしこうかしたじどうゆうえん）,東住吉区矢田6－7先,東住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3219
135.5337998,34.60528581,矢田北児童遊園,やたきたじどうゆうえん,矢田北児童遊園（やたきたじどうゆうえん）,東住吉区照ヶ丘矢田3－4,東住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3215
135.5104029,34.61405006,鶴ヶ丘児童遊園,つるがおかじどうゆうえん,鶴ヶ丘児童遊園（つるがおかじどうゆうえん）,住吉区長居1丁目10番,住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,423
135.5332331,34.60875606,矢田北高架下児童遊園,やたきたこうかしたじどうゆうえん,矢田北高架下児童遊園（やたきたこうかしたじどうゆうえん）,東住吉区矢田2－18先,東住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,40
135.5330829,34.60746106,矢田中高架下児童遊園,やたなかこうかしたじどうゆうえん,矢田中高架下児童遊園（やたなかこうかしたじどうゆうえん）,東住吉区矢田2－21先,東住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3216
135.5336468,34.61223911,鷹合高架下児童遊園,たかあいこうかしたじどうゆうえん,鷹合高架下児童遊園（たかあいこうかしたじどうゆうえん）,東住吉区鷹合4－18先,東住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3218
135.462094,34.61494833,住之江抽水所多目的グラウンド,すみのえちゅうすいしょ　たもくてきぐらうんど,住之江抽水所多目的グラウンド（すみのえちゅうすいしょ　たもくてきぐらうんど）,住之江区泉２－１－９２,住之江区,０６－６６８６－１２４０,０６－６６８６－１３４１,,開放時間：午前9時30分～午後4時30分　休み：月曜日・火曜日（祝日等と重なる場合は翌日）、年末年始,http://www.city.osaka.lg.jp/kensetsu/page/0000010442.html,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,154,19324
135.4336751,34.63203592,南港中央バーベキュー広場,なんこうちゅうおうばーべきゅーひろば,南港中央バーベキュー広場（なんこうちゅうおうばーべきゅーひろば）,住之江区南港東8南港中央公園内,住之江区,06-6614-0569,,,,http://www.optc.or.jp/plant/nckss/bbq.html,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,671
135.4589248,34.63535797,鶴町児童遊園,つるまちじどうゆうえん,鶴町児童遊園（つるまちじどうゆうえん）,大正区鶴町1-7,大正区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3911
135.4736331,34.63893303,平尾児童遊園,ひらおじどうゆうえん,平尾児童遊園（ひらおじどうゆうえん）,大正区平尾3-17,大正区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3947
135.4692747,34.64273886,小林児童遊園,こばやしじどうゆうえん,小林児童遊園（こばやしじどうゆうえん）,大正区小林西2-5,大正区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,3830
135.5099387,34.61449994,長居北児童遊園,ながいきたじどうゆうえん,長居北児童遊園（ながいきたじどうゆうえん）,住吉区長居西1丁目7番,住吉区,,,,,,,,,公園・スポーツ,児童遊園・広場,公園・スポーツ/児童遊園・広場,157,432
